Kids_First_Biospecimen_ID	sample_id	cohort_participant_id	cell_type	fraction	cluster_assigned	method	cluster_feature_mean_score	feature_mean_score	feature_variance	molecular_subtype
BS_T5P5ME9M	7316-5152	C1277724	NK cell	3.706577995011354e-18	2	IntNMF	3.5878881805217406e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell NK	0.07446239612982833	2	IntNMF	0.08191530842325005	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	Plasmacytoid dendritic cell	0.010595322708761826	2	IntNMF	0.004515803388219879	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	B cell plasma	0.005951072092082681	2	IntNMF	0.004853677872267682	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell gamma delta	0.0018254194144713173	2	IntNMF	6.787223878271898e-4	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ Th1	0	2	IntNMF	0.024776887317778024	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell CD4+ Th2	0.038212861387343276	2	IntNMF	0.03442230798432365	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	T cell regulatory (Tregs)	0.009337087972121691	2	IntNMF	0.010172639802103246	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	immune score	0.16481520909647138	2	IntNMF	0.10970284787435318	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	stroma score	0.012124225332555525	2	IntNMF	0.029083582540924052	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_T5P5ME9M	7316-5152	C1277724	microenvironment score	0.1769394344290269	2	IntNMF	0.13878643041527722	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Myeloid dendritic cell activated	0.13563156190188586	2	IntNMF	0.13729672453052644	0.11831709360011683	0.0025129772606747713	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	B cell	0.00837111554050979	2	IntNMF	0.015337864504886905	0.011105065794352829	3.97750232173297e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ memory	0.037162826267145885	2	IntNMF	0.030314630935473978	0.015171221657019054	3.686917563491935e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ naive	0.008455986277175897	2	IntNMF	0.004667817437637941	0.0035461669219925985	5.323694401485619e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ (non-regulatory)	6.622505097624164e-18	2	IntNMF	1.2454628684524966e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ central memory	0	2	IntNMF	0.008233881010450708	0.01736833620219862	5.926991403897705e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ effector memory	0.0368248081264476	2	IntNMF	0.02477748683237921	0.013260328241489825	4.5710470200343174e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD8+ naive	0.014379955337852392	2	IntNMF	0.015006641387463455	0.009432368513169354	1.0600319737753078e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD8+	0	2	IntNMF	0.003834122009102765	0.0026922238502230097	9.390520944538367e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD8+ central memory	0.002560773646167044	2	IntNMF	0.00945393473334261	0.006566342857947108	3.66735890936023e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD8+ effector memory	3.3834340223273586e-18	2	IntNMF	4.5309082543370653e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Class-switched memory B cell	0	2	IntNMF	0.0064755186849891734	0.01500891295151236	3.355371950819857e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Common lymphoid progenitor	0.38136010120209496	2	IntNMF	0.32806462193102776	0.21693457999283672	0.014704427739271761	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Common myeloid progenitor	5.808281907307657e-19	2	IntNMF	1.7640904798898938e-18	8.097191225804827e-5	9.217609938037137e-7	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Myeloid dendritic cell	0.0012329988090316586	2	IntNMF	0.0018991521305306226	0.0012251295324518048	1.706413570276046e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Endothelial cell	0.02609462487982738	2	IntNMF	0.03472720118568573	0.03787502581723671	0.001382270052715572	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Eosinophil	0.008504657230888835	2	IntNMF	0.006887720384219581	0.014243697646901778	2.1620057027765967e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Cancer associated fibroblast	0.033830609527960936	2	IntNMF	0.022771974296717384	0.07037820512192414	0.005857853522019654	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Granulocyte-monocyte progenitor	0	2	IntNMF	9.37615639476172e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Hematopoietic stem cell	0.1543711272919035	2	IntNMF	0.13260680738789984	0.16983044490247043	0.02017807852112425	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Macrophage	0.12922961584684087	2	IntNMF	0.0818842750875043	0.05880693895326338	0.0018670403968166517	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Macrophage M1	0.11144300643707082	2	IntNMF	0.07619295851179375	0.060628671813160985	0.0011650120888651097	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Macrophage M2	0.027186314088701813	2	IntNMF	0.030077580817965643	0.022163407735418163	4.2480971584454304e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Mast cell	0.0017813626639901772	2	IntNMF	0.004594684217580015	0.006527521529785992	7.105886050319245e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	B cell memory	2.38196379185081e-20	2	IntNMF	0.00332350053387381	0.0013986066104862266	2.7871879855852812e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Monocyte	0.06437740927615047	2	IntNMF	0.04916229961246162	0.033152081415901966	0.0012243120139283368	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	B cell naive	5.613819453994261e-19	2	IntNMF	1.3589106548772404e-4	5.8955029939410875e-5	3.184646701098714e-7	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Neutrophil	0	2	IntNMF	8.296075783987049e-4	0.0012376299150179783	9.941679109674872e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	NK cell	1.7809507278261365e-17	2	IntNMF	3.5878881805217406e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell NK	0.07107955150957407	2	IntNMF	0.08191530842325005	0.08663939877778735	0.003379727051375006	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	Plasmacytoid dendritic cell	2.4291425541631186e-20	2	IntNMF	0.004515803388219879	0.0025946938014126237	9.291807146369582e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	B cell plasma	0.006819499315099707	2	IntNMF	0.004853677872267682	0.004501085545529014	6.445378421713532e-5	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell gamma delta	0	2	IntNMF	6.787223878271898e-4	2.615673518810432e-4	1.6810135706955826e-6	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ Th1	0.01304410234460069	2	IntNMF	0.024776887317778024	0.016296174960143017	3.4865280313021145e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell CD4+ Th2	0.04520011050992446	2	IntNMF	0.03442230798432365	0.01934387870840072	0.0011746563919262975	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	T cell regulatory (Tregs)	1.9987579673897257e-19	2	IntNMF	0.010172639802103246	0.0255688212345678	6.881961090829847e-4	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	immune score	0.14233143957827454	2	IntNMF	0.10970284787435318	0.08617057438174629	0.0037875822646429493	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	stroma score	0.02996261720389416	2	IntNMF	0.029083582540924052	0.054889930104886395	0.0020347179894153675	LGG, KIAA1549-BRAF
BS_TDJXQBVY	7316-6085	C2662212	microenvironment score	0.1722940567821687	2	IntNMF	0.13878643041527722	0.14106050448663268	0.006775440110094406	LGG, KIAA1549-BRAF
BS_TG93XC55	7316-321	C50553	Myeloid dendritic cell activated	0.02240750228770089	3	IntNMF	0.08509062064265994	0.11831709360011683	0.0025129772606747713	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	B cell	0	3	IntNMF	1.3066366044761567e-4	0.011105065794352829	3.97750232173297e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ memory	0	3	IntNMF	0.009522063221972138	0.015171221657019054	3.686917563491935e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ naive	7.81171875083439e-18	3	IntNMF	2.1010343038393498e-4	0.0035461669219925985	5.323694401485619e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ (non-regulatory)	7.259010291056395e-4	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ central memory	0.08398315885584555	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ effector memory	0	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD8+ naive	0.017208369408967666	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD8+	2.6195241902565346e-19	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD8+ central memory	0	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD8+ effector memory	1.8741695594704987e-18	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Class-switched memory B cell	0.041966186558573454	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Common lymphoid progenitor	0.08073708070106772	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Common myeloid progenitor	0	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Myeloid dendritic cell	3.556321729605446e-19	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Endothelial cell	0.0028751969051345324	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Eosinophil	0.014247087343902997	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Cancer associated fibroblast	7.264696144531687e-18	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Granulocyte-monocyte progenitor	3.65926024181221e-20	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Hematopoietic stem cell	0.12030765325539833	3	IntNMF	0.3273515380558853	0.16983044490247043	0.02017807852112425	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Macrophage	0	3	IntNMF	0.03639764978650716	0.05880693895326338	0.0018670403968166517	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Macrophage M1	0	3	IntNMF	0.033748666096597	0.060628671813160985	0.0011650120888651097	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Macrophage M2	0.010943714402340418	3	IntNMF	0.020337014363673977	0.022163407735418163	4.2480971584454304e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Mast cell	0	3	IntNMF	0.0018702221170839013	0.006527521529785992	7.105886050319245e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	B cell memory	0	3	IntNMF	2.9518835176300298e-5	0.0013986066104862266	2.7871879855852812e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Monocyte	4.3288419169131803e-19	3	IntNMF	0.006107484144160766	0.033152081415901966	0.0012243120139283368	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	B cell naive	2.767241876104033e-18	3	IntNMF	3.292383686614369e-18	5.8955029939410875e-5	3.184646701098714e-7	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Neutrophil	0	3	IntNMF	7.465860664634562e-4	0.0012376299150179783	9.941679109674872e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	NK cell	0	3	IntNMF	4.928513794769692e-18	4.020576048185229e-18	5.429245315747896e-35	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell NK	0.015506856171570823	3	IntNMF	0.054111352930748084	0.08663939877778735	0.003379727051375006	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	Plasmacytoid dendritic cell	0	3	IntNMF	2.3268782422507033e-4	0.0025946938014126237	9.291807146369582e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	B cell plasma	0.0025472480443173985	3	IntNMF	0.0028485682967564654	0.004501085545529014	6.445378421713532e-5	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell gamma delta	6.3293091696880415e-18	3	IntNMF	1.820836151590882e-5	2.615673518810432e-4	1.6810135706955826e-6	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ Th1	0.012014603956318506	3	IntNMF	0.01816474852660385	0.016296174960143017	3.4865280313021145e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell CD4+ Th2	0	3	IntNMF	0.020727031469370494	0.01934387870840072	0.0011746563919262975	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	T cell regulatory (Tregs)	0.06663351045028845	3	IntNMF	0.030398514031192685	0.0255688212345678	6.881961090829847e-4	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	immune score	0.009981992248672425	3	IntNMF	0.03789186392555555	0.08617057438174629	0.0037875822646429493	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	stroma score	0.00143759845256727	3	IntNMF	0.03533145690889284	0.054889930104886395	0.0020347179894153675	GNG, other MAPK
BS_TG93XC55	7316-321	C50553	microenvironment score	0.011419590701239695	3	IntNMF	0.07322332083444838	0.14106050448663268	0.006775440110094406	GNG, other MAPK
BS_TMTV769C	7316-449	C112422	Myeloid dendritic cell activated	0.05183327014584562	3	IntNMF	0.08509062064265994	0.11831709360011683	0.0025129772606747713	LGG, wildtype
BS_TMTV769C	7316-449	C112422	B cell	2.6828926090076048e-18	3	IntNMF	1.3066366044761567e-4	0.011105065794352829	3.97750232173297e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ memory	1.2142633314231044e-18	3	IntNMF	0.009522063221972138	0.015171221657019054	3.686917563491935e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ naive	9.690036100094498e-18	3	IntNMF	2.1010343038393498e-4	0.0035461669219925985	5.323694401485619e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ (non-regulatory)	0	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ central memory	7.745738548684984e-18	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ effector memory	5.2555243857876395e-18	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD8+ naive	0.004065136174353077	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD8+	1.5978301313591158e-18	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD8+ central memory	0.006222839243861897	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD8+ effector memory	1.454265197608278e-17	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Class-switched memory B cell	5.15187727424473e-19	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Common lymphoid progenitor	0.1043888170639607	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Common myeloid progenitor	0	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Myeloid dendritic cell	1.1781071010638246e-18	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Endothelial cell	0.0031931201962915306	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Eosinophil	0.004612691407150668	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Cancer associated fibroblast	0.06441026385824537	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Granulocyte-monocyte progenitor	1.0270172174833573e-17	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Hematopoietic stem cell	0.4738953515280511	3	IntNMF	0.3273515380558853	0.16983044490247043	0.02017807852112425	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Macrophage	6.460335567339434e-19	3	IntNMF	0.03639764978650716	0.05880693895326338	0.0018670403968166517	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Macrophage M1	0.00840861254444102	3	IntNMF	0.033748666096597	0.060628671813160985	0.0011650120888651097	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Macrophage M2	0.005092849246340465	3	IntNMF	0.020337014363673977	0.022163407735418163	4.2480971584454304e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Mast cell	0	3	IntNMF	0.0018702221170839013	0.006527521529785992	7.105886050319245e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	B cell memory	4.885756288063939e-17	3	IntNMF	2.9518835176300298e-5	0.0013986066104862266	2.7871879855852812e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Monocyte	1.9000966102997742e-17	3	IntNMF	0.006107484144160766	0.033152081415901966	0.0012243120139283368	LGG, wildtype
BS_TMTV769C	7316-449	C112422	B cell naive	0	3	IntNMF	3.292383686614369e-18	5.8955029939410875e-5	3.184646701098714e-7	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Neutrophil	1.8102364144220614e-18	3	IntNMF	7.465860664634562e-4	0.0012376299150179783	9.941679109674872e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	NK cell	2.974345299298548e-18	3	IntNMF	4.928513794769692e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell NK	0.015357118446581197	3	IntNMF	0.054111352930748084	0.08663939877778735	0.003379727051375006	LGG, wildtype
BS_TMTV769C	7316-449	C112422	Plasmacytoid dendritic cell	2.004766862162284e-17	3	IntNMF	2.3268782422507033e-4	0.0025946938014126237	9.291807146369582e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	B cell plasma	0	3	IntNMF	0.0028485682967564654	0.004501085545529014	6.445378421713532e-5	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell gamma delta	1.4312629072729393e-17	3	IntNMF	1.820836151590882e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ Th1	4.194513556072272e-18	3	IntNMF	0.01816474852660385	0.016296174960143017	3.4865280313021145e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell CD4+ Th2	0	3	IntNMF	0.020727031469370494	0.01934387870840072	0.0011746563919262975	LGG, wildtype
BS_TMTV769C	7316-449	C112422	T cell regulatory (Tregs)	0.05001210905382862	3	IntNMF	0.030398514031192685	0.0255688212345678	6.881961090829847e-4	LGG, wildtype
BS_TMTV769C	7316-449	C112422	immune score	0.0030751276047671313	3	IntNMF	0.03789186392555555	0.08617057438174629	0.0037875822646429493	LGG, wildtype
BS_TMTV769C	7316-449	C112422	stroma score	0.03380169202726845	3	IntNMF	0.03533145690889284	0.054889930104886395	0.0020347179894153675	LGG, wildtype
BS_TMTV769C	7316-449	C112422	microenvironment score	0.03687681963203558	3	IntNMF	0.07322332083444838	0.14106050448663268	0.006775440110094406	LGG, wildtype
BS_TRZZRYKF	7316-5277	C2335155	Myeloid dendritic cell activated	0.11442885149740363	2	IntNMF	0.13729672453052644	0.11831709360011683	0.0025129772606747713	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	B cell	0	2	IntNMF	0.015337864504886905	0.011105065794352829	3.97750232173297e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD4+ memory	0.015929029462675368	2	IntNMF	0.030314630935473978	0.015171221657019054	3.686917563491935e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD4+ naive	0.005231752524471027	2	IntNMF	0.004667817437637941	0.0035461669219925985	5.323694401485619e-5	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD4+ (non-regulatory)	1.6806528015970976e-18	2	IntNMF	1.2454628684524966e-4	2.655729347206818e-4	3.141775156764923e-6	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD4+ central memory	0	2	IntNMF	0.008233881010450708	0.01736833620219862	5.926991403897705e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD4+ effector memory	1.2245831151689987e-18	2	IntNMF	0.02477748683237921	0.013260328241489825	4.5710470200343174e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD8+ naive	0.012618425358544166	2	IntNMF	0.015006641387463455	0.009432368513169354	1.0600319737753078e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD8+	0	2	IntNMF	0.003834122009102765	0.0026922238502230097	9.390520944538367e-5	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD8+ central memory	0	2	IntNMF	0.00945393473334261	0.006566342857947108	3.66735890936023e-4	LGG_RTK
BS_TRZZRYKF	7316-5277	C2335155	T cell CD8+ effector memory	1.0626609973273392e-17	2	IntNMF	4.5309082543370653e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG_RTK
